SampleID,base_index,Char_stat,ORDER
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C04_(Profile#1),-62,-,-103
R09-C06_______________________________________________________,-30,Ref,-104
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#1),-62,-,-105
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,Del,-106
R09-C06_(Profile#270),-62,Del,-106
R09-C06_(Profile#270),-62,Del,-106
R09-C06_(Profile#270),-62,Del,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C06_(Profile#270),-62,-,-106
R09-C08_______________________________________________________,-30,Ref,-107
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C08_(Profile#1),-62,-,-108
R09-C10_______________________________________________________,-30,Ref,-109
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C10_(Profile#1),-62,-,-110
R09-C12_______________________________________________________,-30,Ref,-111
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C12_(Profile#1),-62,-,-112
R09-C14_______________________________________________________,-30,Ref,-113
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C14_(Profile#1),-62,-,-114
R09-C16_______________________________________________________,-30,Ref,-115
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C16_(Profile#1),-62,-,-116
R09-C18_______________________________________________________,-30,Ref,-117
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C18_(Profile#1),-62,-,-118
R09-C20_______________________________________________________,-30,Ref,-119
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C20_(Profile#1),-62,-,-120
R09-C22_______________________________________________________,-30,Ref,-121
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C22_(Profile#1),-62,-,-122
R09-C24_______________________________________________________,-30,Ref,-123
R09-C24_(Profile#1),-62,-,-124
R09-C24_(Profile#1),-62,-,-124
R09-C24_(Profile#1),-62,-,-124
R09-C24_(Profile#1),-62,-,-124
